RecordId,Timestamp,SensorName,Level,SensorType,Status,Description
432,2026-04-07 20:32:44,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
431,2026-04-07 20:32:41,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
430,2026-04-07 20:32:31,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
429,2026-04-07 20:32:28,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
428,2026-04-07 20:27:43,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
427,2026-04-07 20:27:42,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
426,2026-04-07 20:26:45,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
425,2026-04-07 20:26:44,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
424,2026-04-07 20:26:31,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
423,2026-04-07 20:26:29,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
422,2026-04-07 20:21:43,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
421,2026-04-07 20:20:45,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
420,2026-04-07 20:20:44,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
419,2026-04-07 20:20:31,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
418,2026-04-07 20:20:27,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
417,2026-04-07 20:15:41,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
416,2026-04-07 20:14:45,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
415,2026-04-07 20:14:44,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
414,2026-04-07 20:14:29,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
413,2026-04-07 20:14:26,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
412,2026-04-07 20:09:40,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
411,2026-04-07 20:08:43,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
410,2026-04-07 20:08:42,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
409,2026-04-07 20:08:24,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
408,2026-04-07 20:08:21,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
407,2026-04-07 20:03:35,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
406,2026-04-07 20:02:39,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
405,2026-04-07 20:02:38,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
404,2026-04-07 20:02:23,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
403,2026-04-07 20:02:21,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
402,2026-04-07 19:57:29,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
401,2026-04-07 19:56:33,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
400,2026-04-07 19:56:29,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
399,2026-04-07 19:56:19,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
398,2026-04-07 19:56:16,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
397,2026-04-07 19:51:32,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
396,2026-04-07 19:51:32,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
395,2026-04-07 19:50:34,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
394,2026-04-07 19:50:30,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
393,2026-04-07 19:50:20,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
392,2026-04-07 19:50:18,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
391,2026-04-07 19:45:30,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
390,2026-04-07 19:44:35,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
389,2026-04-07 19:44:33,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
388,2026-04-07 19:44:20,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
387,2026-04-07 19:44:18,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
386,2026-04-07 19:39:31,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
385,2026-04-07 19:39:31,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
384,2026-04-07 19:38:34,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
383,2026-04-07 19:38:33,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
382,2026-04-07 19:38:16,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
381,2026-04-07 19:38:14,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
380,2026-04-07 19:32:31,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
379,2026-04-07 19:32:30,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
378,2026-04-07 19:32:15,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
377,2026-04-07 19:27:26,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
376,2026-04-07 19:26:29,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
375,2026-04-07 19:26:28,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
374,2026-04-07 19:26:15,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
373,2026-04-07 19:26:12,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
372,2026-04-07 19:21:25,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
371,2026-04-07 19:21:25,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
370,2026-04-07 19:20:28,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
369,2026-04-07 19:20:25,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
368,2026-04-07 19:20:15,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
367,2026-04-07 19:20:14,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
366,2026-04-07 19:15:28,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
365,2026-04-07 19:14:30,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
364,2026-04-07 19:14:26,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
363,2026-04-07 19:14:16,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
362,2026-04-07 19:14:13,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
361,2026-04-07 19:09:26,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
360,2026-04-07 19:08:29,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
359,2026-04-07 19:08:28,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
358,2026-04-07 19:08:13,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
357,2026-04-07 19:08:11,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
356,2026-04-07 19:03:25,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
355,2026-04-07 19:02:28,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
354,2026-04-07 19:02:27,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
353,2026-04-07 19:02:13,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
352,2026-04-07 19:02:10,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
351,2026-04-07 18:57:17,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
350,2026-04-07 18:56:25,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
349,2026-04-07 18:56:24,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
348,2026-04-07 18:56:10,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
347,2026-04-07 18:56:07,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
346,2026-04-07 18:51:16,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
345,2026-04-07 18:50:18,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
344,2026-04-07 18:50:17,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
343,2026-04-07 18:50:04,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
342,2026-04-07 18:50:02,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
341,2026-04-07 18:45:14,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
340,2026-04-07 18:44:18,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
339,2026-04-07 18:44:14,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
338,2026-04-07 18:44:03,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
337,2026-04-07 18:44:01,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
336,2026-04-07 18:39:10,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
335,2026-04-07 18:39:10,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
334,2026-04-07 18:38:13,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
333,2026-04-07 18:38:09,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
332,2026-04-07 18:37:59,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
331,2026-04-07 18:37:56,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
330,2026-04-07 18:33:09,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
329,2026-04-07 18:33:09,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
328,2026-04-07 18:32:12,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
327,2026-04-07 18:32:07,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
326,2026-04-07 18:31:58,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
325,2026-04-07 18:31:57,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
324,2026-04-07 18:27:10,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
323,2026-04-07 18:27:10,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
322,2026-04-07 18:26:12,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
321,2026-04-07 18:26:11,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
320,2026-04-07 18:25:57,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
319,2026-04-07 18:25:55,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
318,2026-04-07 18:21:09,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
317,2026-04-07 18:21:09,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
316,2026-04-07 18:20:11,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
315,2026-04-07 18:20:07,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
314,2026-04-07 18:19:57,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
313,2026-04-07 18:19:55,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
312,2026-04-07 18:15:08,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
311,2026-04-07 18:14:11,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
310,2026-04-07 18:14:10,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
309,2026-04-07 18:13:56,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
308,2026-04-07 18:13:55,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
307,2026-04-07 18:09:06,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
306,2026-04-07 18:08:10,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
305,2026-04-07 18:08:10,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
304,2026-04-07 18:07:53,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
303,2026-04-07 18:07:49,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
302,2026-04-07 18:02:54,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
301,2026-04-07 18:02:01,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
300,2026-04-07 18:02:00,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
299,2026-04-07 18:01:45,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
298,2026-04-07 18:01:43,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
297,2026-04-07 17:56:58,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
296,2026-04-07 17:56:01,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
295,2026-04-07 17:56:00,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
294,2026-04-07 17:55:46,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
293,2026-04-07 17:55:42,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
292,2026-04-07 17:50:02,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
291,2026-04-07 17:50:01,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
290,2026-04-07 17:49:47,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
289,2026-04-07 17:44:02,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
288,2026-04-07 17:43:57,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
287,2026-04-07 17:43:43,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
286,2026-04-07 17:38:52,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
285,2026-04-07 17:38:51,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
284,2026-04-07 17:37:55,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
283,2026-04-07 17:37:54,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
282,2026-04-07 17:37:40,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
281,2026-04-07 17:37:38,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
280,2026-04-07 17:32:49,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
279,2026-04-07 17:32:49,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
278,2026-04-07 17:31:53,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
277,2026-04-07 17:31:47,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
276,2026-04-07 17:31:37,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
275,2026-04-07 17:31:35,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
274,2026-04-07 17:26:49,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
273,2026-04-07 17:25:52,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
272,2026-04-07 17:25:52,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
271,2026-04-07 17:25:36,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
270,2026-04-07 17:25:34,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
269,2026-04-07 17:20:49,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
268,2026-04-07 17:19:52,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
267,2026-04-07 17:19:51,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
266,2026-04-07 17:19:37,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
265,2026-04-07 17:19:34,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
264,2026-04-07 17:14:49,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
263,2026-04-07 17:13:52,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
262,2026-04-07 17:13:51,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
261,2026-04-07 17:13:37,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
260,2026-04-07 17:13:35,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
259,2026-04-07 17:07:52,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
258,2026-04-07 17:07:51,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
257,2026-04-07 17:07:35,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
256,2026-04-07 17:02:39,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
255,2026-04-07 17:01:43,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
254,2026-04-07 17:01:43,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
253,2026-04-07 17:01:27,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
252,2026-04-07 17:01:26,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
251,2026-04-07 16:56:40,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
250,2026-04-07 16:55:45,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
249,2026-04-07 16:55:44,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
248,2026-04-07 16:55:29,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
247,2026-04-07 16:55:26,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
246,2026-04-07 16:50:36,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
245,2026-04-07 16:50:36,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
244,2026-04-07 16:49:38,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
243,2026-04-07 16:49:34,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
242,2026-04-07 16:49:25,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
241,2026-04-07 16:49:22,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
240,2026-04-07 16:44:32,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
239,2026-04-07 16:43:39,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
238,2026-04-07 16:43:38,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
237,2026-04-07 16:43:24,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
236,2026-04-07 16:43:21,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
235,2026-04-07 16:38:33,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
234,2026-04-07 16:37:38,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
233,2026-04-07 16:37:37,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
232,2026-04-07 16:37:22,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
231,2026-04-07 16:37:19,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
230,2026-04-07 16:32:33,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
229,2026-04-07 16:32:33,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
228,2026-04-07 16:31:37,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
227,2026-04-07 16:31:34,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
226,2026-04-07 16:31:21,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
225,2026-04-07 16:31:18,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
224,2026-04-07 16:26:25,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
223,2026-04-07 16:26:25,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
222,2026-04-07 16:25:29,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
221,2026-04-07 16:25:25,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
220,2026-04-07 16:25:16,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
219,2026-04-07 16:25:12,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
218,2026-04-07 16:20:20,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
217,2026-04-07 16:19:24,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
216,2026-04-07 16:19:23,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
215,2026-04-07 16:19:09,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
214,2026-04-07 16:19:07,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
213,2026-04-07 16:14:21,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
212,2026-04-07 16:13:24,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
211,2026-04-07 16:13:21,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
210,2026-04-07 16:13:09,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
209,2026-04-07 16:13:06,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
208,2026-04-07 16:08:22,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
207,2026-04-07 16:07:26,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
206,2026-04-07 16:07:25,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
205,2026-04-07 16:07:07,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
204,2026-04-07 16:07:04,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
203,2026-04-07 16:02:20,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
202,2026-04-07 16:01:24,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
201,2026-04-07 16:01:22,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
200,2026-04-07 16:01:08,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
199,2026-04-07 16:01:05,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
198,2026-04-07 15:55:17,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
197,2026-04-07 15:55:17,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
196,2026-04-07 15:55:01,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
195,2026-04-07 15:50:15,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
194,2026-04-07 15:49:18,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
193,2026-04-07 15:49:17,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
192,2026-04-07 15:49:03,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
191,2026-04-07 15:49:01,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
190,2026-04-07 15:44:16,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
189,2026-04-07 15:43:20,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
188,2026-04-07 15:43:19,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
187,2026-04-07 15:43:05,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
186,2026-04-07 15:43:01,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
185,2026-04-07 15:38:16,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
184,2026-04-07 15:38:15,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
183,2026-04-07 15:37:19,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
182,2026-04-07 15:37:14,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
181,2026-04-07 15:37:04,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
180,2026-04-07 15:37:01,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
179,2026-04-07 15:32:17,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
178,2026-04-07 15:31:19,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
177,2026-04-07 15:31:19,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
176,2026-04-07 15:31:05,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
175,2026-04-07 15:31:02,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
174,2026-04-07 15:26:17,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
173,2026-04-07 15:25:22,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
172,2026-04-07 15:25:21,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
171,2026-04-07 15:25:00,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
170,2026-04-07 15:24:58,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
169,2026-04-07 15:20:02,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
168,2026-04-07 15:19:10,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
167,2026-04-07 15:19:07,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
166,2026-04-07 15:18:55,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
165,2026-04-07 15:18:53,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
164,2026-04-07 15:14:07,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
163,2026-04-07 15:13:11,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
162,2026-04-07 15:13:10,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
161,2026-04-07 15:12:56,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
160,2026-04-07 15:12:53,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
159,2026-04-07 15:08:06,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
158,2026-04-07 15:07:10,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
157,2026-04-07 15:07:05,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
156,2026-04-07 15:06:55,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
155,2026-04-07 15:06:53,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
154,2026-04-07 15:02:01,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
153,2026-04-07 15:02:00,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
152,2026-04-07 15:01:03,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
151,2026-04-07 15:00:58,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
150,2026-04-07 15:00:49,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
149,2026-04-07 15:00:46,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
148,2026-04-07 14:56:00,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
147,2026-04-07 14:55:06,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
