RecordId SelType Timestamp GenerateId SelMsgVersion SensorType SensorNumber SelEventType SelData1 SelData2 SelData3 SensorId SensorName SubjectName RecordSeq
3907 2 1776654136 32 4 40 2 239 0 250 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73441
3906 2 1776654136 32 4 40 2 239 0 242 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73440
3905 2 1776654136 32 4 40 2 239 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73439
3904 2 1776654136 32 4 40 2 239 0 226 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73438
3903 2 1776654136 32 4 40 2 239 0 219 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73437
3902 2 1776654133 32 4 40 2 239 0 234 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73436
3901 2 1776654133 32 4 40 2 239 0 246 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73435
3900 2 1776654131 32 4 40 2 239 0 238 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73434
3899 2 1776653983 32 4 40 2 111 0 246 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73433
3898 2 1776653983 32 4 40 2 111 0 250 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73432
3897 2 1776653982 32 4 40 2 111 0 242 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73431
3896 2 1776653982 32 4 40 2 111 0 238 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73430
3895 2 1776653982 32 4 40 2 111 0 234 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73429
3894 2 1776653982 32 4 40 2 111 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73428
3893 2 1776653981 32 4 40 2 111 0 226 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73427
3892 2 1776653981 32 4 40 2 111 0 219 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73426
3891 2 1776653954 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73425
3890 2 1776653954 32 4 12 76 111 6 255 22 DiscreteSensor_DIMM061_01010117 DIMM061 DIMM061 73424
3889 2 1776653954 32 4 12 78 111 6 255 23 DiscreteSensor_DIMM070_01010117 DIMM070 DIMM070 73423
3888 2 1776653954 32 4 12 94 111 6 255 32 DiscreteSensor_DIMM171_01010117 DIMM171 DIMM171 73422
3887 2 1776653953 32 4 12 101 111 6 255 24 DiscreteSensor_DIMM071_01010117 DIMM071 DIMM071 73421
3886 2 1776653953 32 4 12 90 111 6 255 17 DiscreteSensor_DIMM040_01010117 DIMM040 DIMM040 73420
3885 2 1776653953 32 4 12 75 111 6 255 18 DiscreteSensor_DIMM041_01010117 DIMM041 DIMM041 73419
3884 2 1776653953 32 4 12 77 111 6 255 19 DiscreteSensor_DIMM050_01010117 DIMM050 DIMM050 73418
3883 2 1776653953 32 4 12 92 111 6 255 4 DiscreteSensor_DIMM011_01010117 DIMM011 DIMM011 73417
3882 2 1776653953 32 4 12 73 111 6 255 21 DiscreteSensor_DIMM060_01010117 DIMM060 DIMM060 73416
3881 2 1776653952 32 4 12 88 111 6 255 16 DiscreteSensor_DIMM131_01010117 DIMM131 DIMM131 73415
3880 2 1776653952 32 4 12 87 111 6 255 15 DiscreteSensor_DIMM130_01010117 DIMM130 DIMM130 73414
3879 2 1776653952 32 4 12 86 111 6 255 14 DiscreteSensor_DIMM121_01010117 DIMM121 DIMM121 73413
3878 2 1776653951 32 4 12 85 111 6 255 13 DiscreteSensor_DIMM120_01010117 DIMM120 DIMM120 73412
3877 2 1776653951 32 4 12 97 111 6 255 28 DiscreteSensor_DIMM151_01010117 DIMM151 DIMM151 73411
3876 2 1776653951 32 4 12 96 111 6 255 29 DiscreteSensor_DIMM160_01010117 DIMM160 DIMM160 73410
3875 2 1776653950 32 4 12 103 111 6 255 31 DiscreteSensor_DIMM170_01010117 DIMM170 DIMM170 73409
3874 2 1776653950 32 4 12 99 111 6 255 26 DiscreteSensor_DIMM141_01010117 DIMM141 DIMM141 73408
3873 2 1776653948 32 4 12 95 111 6 255 30 DiscreteSensor_DIMM161_01010117 DIMM161 DIMM161 73407
3872 2 1776653948 32 4 12 80 111 6 255 12 DiscreteSensor_DIMM111_01010117 DIMM111 DIMM111 73406
3871 2 1776653947 32 4 12 100 111 6 255 25 DiscreteSensor_DIMM140_01010117 DIMM140 DIMM140 73405
3870 2 1776653946 32 4 12 89 111 6 255 1 DiscreteSensor_DIMM000_01010117 DIMM000 DIMM000 73404
3869 2 1776653946 32 4 12 98 111 6 255 27 DiscreteSensor_DIMM150_01010117 DIMM150 DIMM150 73403
3868 2 1776653946 32 4 12 79 111 6 255 7 DiscreteSensor_DIMM030_01010117 DIMM030 DIMM030 73402
3867 2 1776653946 32 4 12 82 111 6 255 6 DiscreteSensor_DIMM021_01010117 DIMM021 DIMM021 73401
3866 2 1776653945 32 4 12 81 111 6 255 3 DiscreteSensor_DIMM010_01010117 DIMM010 DIMM010 73400
3865 2 1776653945 32 4 12 74 111 6 255 8 DiscreteSensor_DIMM031_01010117 DIMM031 DIMM031 73399
3864 2 1776653945 32 4 12 83 111 6 255 9 DiscreteSensor_DIMM100_01010117 DIMM100 DIMM100 73398
3863 2 1776653944 32 4 12 72 111 6 255 11 DiscreteSensor_DIMM110_01010117 DIMM110 DIMM110 73397
3862 2 1776653944 32 4 12 91 111 6 255 2 DiscreteSensor_DIMM001_01010117 DIMM001 DIMM001 73396
3861 2 1776653943 32 4 12 84 111 6 255 10 DiscreteSensor_DIMM101_01010117 DIMM101 DIMM101 73395
3860 2 1776653942 32 4 12 93 111 6 255 5 DiscreteSensor_DIMM020_01010117 DIMM020 DIMM020 73394
3859 2 1776653938 32 4 12 102 111 6 255 20 DiscreteSensor_DIMM051_01010117 DIMM051 DIMM051 73393
3858 2 1776653859 32 4 13 178 111 0 255 255 DiscreteSensor_Disk0_01010D DISK0 Disk0 73392
3857 2 1776653859 32 4 13 180 111 0 255 255 DiscreteSensor_Disk1_01010D DISK1 Disk1 73391
3856 2 1776653856 32 4 13 176 111 0 255 255 DiscreteSensor_Disk3_01010C DISK3 Disk3 73390
3855 2 1776653856 32 4 13 175 111 0 255 255 DiscreteSensor_Disk2_01010C DISK2 Disk2 73389
3854 2 1776653856 32 4 13 174 111 0 255 255 DiscreteSensor_Disk1_01010C DISK1 Disk1 73388
3853 2 1776653856 32 4 13 177 111 0 255 255 DiscreteSensor_Disk0_01010C DISK0 Disk0 73387
3852 2 1776653854 32 4 13 171 111 0 255 255 DiscreteSensor_Disk1_010102 DISK1 Disk1 73386
3851 2 1776653854 32 4 13 172 111 0 255 255 DiscreteSensor_Disk3_010102 DISK3 Disk3 73385
3850 2 1776653853 32 4 13 173 111 0 255 255 DiscreteSensor_Disk0_010102 DISK0 Disk0 73384
3849 2 1776653853 32 4 13 170 111 0 255 255 DiscreteSensor_Disk2_010102 DISK2 Disk2 73383
3848 2 1776653846 32 4 8 150 111 0 255 255 DiscreteSensor_PsStatus_01011001 PS1 Status PowerSupply1 73382
3847 2 1776653844 32 4 8 141 111 0 255 255 DiscreteSensor_PsStatus_01011003 PS3 Status PowerSupply3 73381
3846 2 1776653842 32 4 8 131 111 0 255 255 DiscreteSensor_PsStatus_01011002 PS2 Status PowerSupply2 73380
3845 2 1776653839 32 4 8 122 111 0 255 255 DiscreteSensor_PsStatus_01010F01 PS4 Status PowerSupply4 73379
3844 2 1776653836 32 4 8 114 111 0 255 255 DiscreteSensor_PsStatus_01010F02 PS5 Status PowerSupply5 73378
3843 2 1776653832 32 4 8 104 111 0 255 255 DiscreteSensor_PsStatus_01010F03 PS6 Status PowerSupply6 73377
3842 2 1776653801 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73376
3841 2 1776653801 32 4 34 8 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 73375
3840 2 1776653769 32 4 34 8 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 73374
3839 2 1776653415 32 4 40 3 239 0 230 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73373
3838 2 1776653411 32 4 40 3 111 0 230 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73372
3837 2 1776651644 32 4 40 3 239 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73371
3836 2 1776651643 32 4 40 3 239 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73370
3835 2 1776651641 32 4 40 3 239 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73369
3834 2 1776651640 32 4 40 3 239 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73368
3833 2 1776651639 32 4 40 3 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73367
3832 2 1776651638 32 4 40 3 239 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73366
3831 2 1776651637 32 4 40 3 239 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73365
3830 2 1776651637 32 4 40 3 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73364
3829 2 1776651467 32 4 29 1 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73363
3828 2 1776651247 32 4 40 3 111 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73362
3827 2 1776651247 32 4 40 3 239 0 238 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73361
3826 2 1776651246 32 4 40 3 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73360
3825 2 1776651246 32 4 40 3 111 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73359
3824 2 1776651244 32 4 40 3 111 0 238 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73358
3823 2 1776651243 32 4 40 3 111 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73357
3822 2 1776651240 32 4 40 3 111 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73356
3821 2 1776651239 32 4 40 3 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73355
3820 2 1776651239 32 4 40 3 239 0 233 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73354
3819 2 1776651238 32 4 40 3 111 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73353
3818 2 1776651236 32 4 40 3 111 0 233 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73352
3817 2 1776651236 32 4 40 3 111 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73351
3816 2 1776651236 32 4 29 1 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73350
3815 2 1776651235 32 4 34 8 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 73349
3814 2 1776651126 32 4 34 8 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 73348
3813 2 1776420700 32 4 40 3 239 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73347
3812 2 1776420700 32 4 40 3 239 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73346
3811 2 1776420700 32 4 40 3 239 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73345
3810 2 1776420700 32 4 40 3 239 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73344
3809 2 1776420700 32 4 40 3 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73343
3808 2 1776420700 32 4 40 3 239 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73342
3807 2 1776420700 32 4 40 3 239 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73341
3806 2 1776420699 32 4 40 3 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73340
3805 2 1776420527 32 4 29 1 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73339
3804 2 1776420194 32 4 40 3 111 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73338
3803 2 1776420194 32 4 40 3 111 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73337
3802 2 1776420193 32 4 40 3 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73336
3801 2 1776420193 32 4 16 7 111 5 255 90 DiscreteSensor_SelStatus_0102 SEL Status MainBoard 73335
3800 2 1776420192 32 4 40 3 111 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73334
3799 2 1776420191 32 4 40 3 111 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73333
3798 2 1776420190 32 4 40 3 111 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73332
3797 2 1776420186 32 4 40 3 239 0 211 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73331
3796 2 1776420184 32 4 40 3 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73330
3795 2 1776420183 32 4 40 3 239 0 233 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73329
3794 2 1776420183 32 4 40 3 239 0 229 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73328
3793 2 1776420182 32 4 40 3 111 0 211 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73327
3792 2 1776420181 32 4 40 3 111 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73326
3791 2 1776420180 32 4 40 3 111 0 233 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73325
3790 2 1776420180 32 4 40 3 111 0 229 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73324
3789 2 1776420177 32 4 29 1 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73323
3788 2 1776420067 32 4 40 3 239 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73322
3787 2 1776420067 32 4 40 3 239 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73321
3786 2 1776420066 32 4 40 3 239 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73320
3785 2 1776420066 32 4 40 3 239 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73319
3784 2 1776420066 32 4 40 3 239 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73318
3783 2 1776420066 32 4 40 3 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73317
3782 2 1776420064 32 4 40 3 239 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73316
3781 2 1776420062 32 4 40 3 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73315
3780 2 1776419908 32 4 40 3 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73314
3779 2 1776419902 32 4 40 3 111 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73313
3778 2 1776419901 32 4 40 3 111 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73312
3777 2 1776419901 32 4 40 3 111 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73311
3776 2 1776419899 32 4 40 3 111 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73310
3775 2 1776419899 32 4 40 3 111 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73309
3774 2 1776419898 32 4 40 3 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73308
3773 2 1776419897 32 4 40 3 111 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73307
3772 2 1776419892 32 4 29 1 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73306
3771 2 1776419613 32 4 40 3 239 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73305
3770 2 1776419612 32 4 40 3 239 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73304
3769 2 1776419612 32 4 40 3 239 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73303
3768 2 1776419612 32 4 40 3 239 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73302
3767 2 1776419612 32 4 40 3 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73301
3766 2 1776419612 32 4 40 3 239 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73300
3765 2 1776419611 32 4 40 3 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73299
3764 2 1776419608 32 4 40 3 239 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73298
3763 2 1776419456 32 4 40 3 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73297
3762 2 1776419454 32 4 40 3 111 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73296
3761 2 1776419454 32 4 40 3 111 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73295
3760 2 1776419449 32 4 40 3 111 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73294
3759 2 1776419447 32 4 40 3 111 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73293
3758 2 1776419446 32 4 40 3 111 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73292
3757 2 1776419445 32 4 40 3 111 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73291
3756 2 1776419442 32 4 40 3 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73290
3755 2 1776419440 32 4 29 1 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73289
3754 2 1776418603 32 4 40 3 239 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73288
3753 2 1776418603 32 4 40 3 239 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73287
3752 2 1776418603 32 4 40 3 239 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73286
3751 2 1776418603 32 4 40 3 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73285
3750 2 1776418600 32 4 40 3 239 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73284
3749 2 1776418600 32 4 40 3 239 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73283
3748 2 1776418599 32 4 40 3 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73282
3747 2 1776418599 32 4 40 3 239 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73281
3746 2 1776418444 32 4 40 3 111 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73280
3745 2 1776418444 32 4 40 3 111 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73279
3744 2 1776418442 32 4 40 3 111 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73278
3743 2 1776418441 32 4 40 3 239 0 238 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73277
3742 2 1776418438 32 4 40 3 111 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73276
3741 2 1776418438 32 4 40 3 111 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73275
3740 2 1776418438 32 4 40 3 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73274
3739 2 1776418437 32 4 40 3 111 0 238 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73273
3738 2 1776418436 32 4 40 3 111 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73272
3737 2 1776418436 32 4 40 3 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73271
3736 2 1776418429 32 4 29 1 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73270
3735 2 1776417636 32 4 40 3 239 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73269
3734 2 1776417635 32 4 40 3 239 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73268
3733 2 1776417633 32 4 40 3 239 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73267
3732 2 1776417633 32 4 40 3 239 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73266
3731 2 1776417633 32 4 40 3 239 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73265
3730 2 1776417633 32 4 40 3 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73264
3729 2 1776417631 32 4 40 3 239 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73263
3728 2 1776417628 32 4 40 3 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73262
3727 2 1776417478 32 4 40 3 111 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73261
3726 2 1776417474 32 4 40 3 111 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73260
3725 2 1776417473 32 4 40 3 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73259
3724 2 1776417471 32 4 40 3 111 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73258
3723 2 1776417471 32 4 40 3 111 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73257
3722 2 1776417468 32 4 40 3 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73256
3721 2 1776417467 32 4 40 3 111 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73255
3720 2 1776417466 32 4 40 3 111 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73254
3719 2 1776417462 32 4 29 1 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73253
3718 2 1776417013 32 4 40 3 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73252
3717 2 1776417012 32 4 40 3 239 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73251
3716 2 1776417011 32 4 40 3 239 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73250
3715 2 1776417010 32 4 40 3 239 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73249
3714 2 1776417010 32 4 40 3 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73248
3713 2 1776417010 32 4 40 3 239 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73247
3712 2 1776417008 32 4 40 3 239 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73246
3711 2 1776417008 32 4 40 3 239 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73245
3710 2 1776416853 32 4 40 3 111 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73244
3709 2 1776416851 32 4 40 3 111 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73243
3708 2 1776416851 32 4 40 3 239 0 212 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73242
3707 2 1776416848 32 4 40 3 111 0 212 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73241
3706 2 1776416848 32 4 40 3 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73240
3705 2 1776416845 32 4 40 3 111 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73239
3704 2 1776416845 32 4 40 3 111 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73238
3703 2 1776416844 32 4 40 3 111 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73237
3702 2 1776416842 32 4 40 3 111 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73236
3701 2 1776416842 32 4 40 3 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73235
3700 2 1776416839 32 4 29 1 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73234
3699 2 1776415970 32 4 40 3 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73233
3698 2 1776415966 32 4 40 3 239 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73232
3697 2 1776415966 32 4 40 3 239 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73231
3696 2 1776415966 32 4 40 3 239 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73230
3695 2 1776415964 32 4 40 3 239 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73229
3694 2 1776415963 32 4 40 3 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73228
3693 2 1776415963 32 4 40 3 239 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73227
3692 2 1776415961 32 4 40 3 239 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73226
3691 2 1776415810 32 4 40 3 111 0 227 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73225
3690 2 1776415810 32 4 40 3 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73224
3689 2 1776415808 32 4 40 3 111 0 237 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73223
3688 2 1776415808 32 4 40 3 111 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73222
3687 2 1776415807 32 4 40 3 239 0 222 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73221
3686 2 1776415806 32 4 40 3 111 0 236 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73220
3685 2 1776415804 32 4 40 3 111 0 222 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73219
3684 2 1776415803 32 4 40 3 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73218
3683 2 1776415801 32 4 40 3 111 0 232 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73217
3682 2 1776415799 32 4 40 3 111 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 73216
3681 2 1776415795 32 4 29 1 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 73215
